0.25188E-03 0.30639E-06 0.00000E+01 1319178 0 0 74716 0.29647E+09 0.00000E+01 0.25188E-03 0.00000E+01 0.00000E+01 0
118 0.00023126 1.6614e-05 3.5567 0.012964 0.00023126
119 0.00024381 5.2701e-06 1.5134 0.0040405 0.00024381
120 0.00024922 2.6718e-06 1.0615 0.0022793 0.00024922
121 0.00025273 5.8055e-06 1.6083 0.0045873 0.00025273
122 0.00025404 3.0004e-06 1.1694 0.002716 0.00025404
123 0.00025056 1.7897e-06 1.0002 0.0027146 0.00025056
124 0.00026877 1.8746e-05 3.453 0.01303 0.00026877
125 0.0002543 5.4239e-06 1.4933 0.0051024 0.0002543
126 0.00025057 2.608e-06 1.0306 0.0034537 0.00025057
127 0.0002612 5.3401e-06 1.4314 0.0036204 0.0002612
128 0.00025631 2.6122e-06 1.0091 0.0021103 0.00025631
129 0.00025219 1.5677e-06 0.87049 0.0016868 0.00025219
130 0.00025805 5.4206e-06 1.4707 0.0033296 0.00025805
131 0.0002559 2.6478e-06 1.0245 0.0026278 0.0002559
132 0.00025247 1.549e-06 0.85913 0.0018807 0.00025247
133 0.000271 1.897e-05 3.4655 0.0096592 0.000271
134 0.00025069 5.2925e-06 1.4781 0.0027975 0.00025069
135 0.00025158 2.5579e-06 1.0067 0.002117 0.00025158
136 0.00024705 1.7801e-05 3.5673 0.013047 0.00024705
137 0.00025315 5.4769e-06 1.5148 0.0049683 0.00025315
138 0.00024891 2.7145e-06 1.0798 0.0022206 0.00024891
139 0.00024472 1.8012e-05 3.6439 0.010115 0.00024472
140 0.00024611 5.0987e-06 1.4505 0.0037356 0.00024611
141 0.00025198 2.5768e-06 1.0126 0.0023948 0.00025198
142 0.00023287 1.6449e-05 3.497 0.0097863 0.00023287
143 0.00024799 5.6921e-06 1.607 0.0053545 0.00024799
144 0.00025162 2.69e-06 1.0585 0.0022752 0.00025162
145 0.00025887 2.156e-05 4.1232 0.017204 0.00025887
146 0.00024838 6.342e-06 1.7877 0.0065281 0.00024838
147 0.0002525 3.3704e-06 1.3216 0.0041988 0.0002525
148 0.00028956 2.0795e-05 3.5554 0.014885 0.00028956
149 0.00024798 5.1104e-06 1.4429 0.0033006 0.00024798
150 0.00024979 2.6615e-06 1.055 0.0022608 0.00024979
151 0.00025817 5.3682e-06 1.4558 0.0033935 0.00025817
152 0.00025071 2.5771e-06 1.0178 0.0020494 0.00025071
153 0.00025144 1.5372e-06 0.85607 0.0014971 0.00025144
154 0.0002509 1.8517e-05 3.6537 0.01211 0.0002509
155 0.0002448 5.5162e-06 1.5777 0.0045263 0.0002448
156 0.00025587 2.8095e-06 1.0872 0.0031685 0.00025587
157 0.00023834 1.7455e-05 3.6257 0.010634 0.00023834
158 0.00025213 5.367e-06 1.4904 0.0033335 0.00025213
159 0.00025052 2.602e-06 1.0284 0.001698 0.00025052
160 0.00022688 1.6102e-05 3.5137 0.010366 0.00022688
161 0.00024581 5.1246e-06 1.4596 0.0032131 0.00024581
162 0.00025487 2.6243e-06 1.0195 0.002099 0.00025487
